rank,gid,role,priority_score,why
25,100000008603629100,distributor,0.894787959667853,Sends to 61 nodes (KZT 5.0m); receives from 19; outgoing p1.00.
26,100000003016635100,distributor,0.8947583036773428,Sends to 73 nodes (KZT 9.4m); receives from 8; outgoing p1.00.
27,100000001899164100,consolidator,0.891970640569395,Receives from 4 nodes (KZT 291.7k); sends to 3; incoming p0.97.
28,100000007908818100,distributor,0.890840005931198,Sends to 6 nodes (KZT 302.0k); receives from 4; outgoing p0.96.
29,100000008477350100,distributor,0.8885008896797153,Sends to 39 nodes (KZT 3.4m); receives from 11; outgoing p1.00.
30,100000005933757100,distributor,0.887192319098458,Sends to 34 nodes (KZT 3.0m); receives from 4; outgoing p0.99.
31,100000000331309100,distributor,0.886773428232503,Sends to 99 nodes (KZT 23.0m); receives from 5; outgoing p1.00.
32,100000006866783100,distributor,0.8854129596678528,Sends to 67 nodes (KZT 3.9m); receives from 13; outgoing p1.00.
33,100000002741024100,distributor,0.8836002372479241,Sends to 6 nodes (KZT 435.0k); receives from 5; outgoing p0.96.
34,100000004299488100,consolidator,0.8834037663107949,Receives from 6 nodes (KZT 1.7m); sends to 2; incoming p0.99.
35,100000000437046100,distributor,0.882517793594306,Sends to 42 nodes (KZT 7.6m); receives from 9; outgoing p1.00.
36,100000003701161100,consolidator,0.8823843416370107,Receives from 4 nodes (KZT 1.5m); sends to 3; incoming p0.97.
37,100000006889963100,consolidator,0.8814279359430606,Receives from 4 nodes (KZT 1.4m); sends to 1; incoming p0.97.
38,100000004156082100,distributor,0.8802713523131673,Sends to 26 nodes (KZT 2.3m); receives from 5; outgoing p0.99.
39,100000007629096100,consolidator,0.880152728351127,Receives from 4 nodes (KZT 1.1m); sends to 1; incoming p0.97.
40,100000007055802100,consolidator,0.8764605575326216,Receives from 6 nodes (KZT 2.0m); sends to 1; incoming p0.99.
41,100000005473151100,distributor,0.873546856465006,Sends to 4 nodes (KZT 225.0k); receives from 3; outgoing p0.93.
42,100000008547948100,distributor,0.8731872775800712,Sends to 26 nodes (KZT 5.2m); receives from 6; outgoing p0.99.
43,100000006424479100,coordinator,0.8710047820284698,Links 1 in/2 out; reached by 10 seeds; PageRank p0.95.
44,100000004759121100,consolidator,0.8707332443653618,Receives from 6 nodes (KZT 710.0k); sends to 2; incoming p0.99.
45,100000000706545100,consolidator,0.8695284697508898,Receives from 3 nodes (KZT 1.1m); sends to 1; incoming p0.94.
46,100000002547110100,consolidator,0.8693171708185055,Receives from 6 nodes (KZT 1.5m); sends to 0; incoming p0.99.
47,100000007594394100,consolidator,0.8683125741399763,Receives from 6 nodes (KZT 395.4k); sends to 1; incoming p0.99.
48,100000002267998100,distributor,0.867945581257414,Sends to 3 nodes (KZT 1.1m); receives from 2; outgoing p0.91.
49,100000007442518100,distributor,0.8678232502965599,Sends to 9 nodes (KZT 4.4m); receives from 5; outgoing p0.97.
50,100000004017410100,distributor,0.8673153914590749,Sends to 5 nodes (KZT 1.3m); receives from 2; outgoing p0.95.
51,100000000661912100,consolidator,0.8669521055753262,Receives from 5 nodes (KZT 393.0k); sends to 2; incoming p0.98.
52,100000002175422100,distributor,0.8660364768683274,Sends to 6 nodes (KZT 1.6m); receives from 3; outgoing p0.96.
53,100000008461532100,distributor,0.8657065539739028,Sends to 8 nodes (KZT 2.5m); receives from 2; outgoing p0.97.
54,100000008730846100,consolidator,0.8651690391459075,Receives from 7 nodes (KZT 155.0k); sends to 3; incoming p0.99.
55,100000001072022100,consolidator,0.8647279062870701,Receives from 3 nodes (KZT 1.7m); sends to 0; incoming p0.94.
56,100000001857829100,distributor,0.8645796263345196,Sends to 16 nodes (KZT 2.4m); receives from 6; outgoing p0.98.
57,100000008324800100,consolidator,0.8625296559905102,Receives from 3 nodes (KZT 526.5k); sends to 1; incoming p0.94.
58,100000002217161100,distributor,0.8621700771055755,Sends to 7 nodes (KZT 995.1k); receives from 2; outgoing p0.96.
59,100000002205022100,distributor,0.8608355575326216,Sends to 3 nodes (KZT 518.0k); receives from 1; outgoing p0.91.
60,100000001303311100,consolidator,0.8557940391459076,Receives from 5 nodes (KZT 1.3m); sends to 0; incoming p0.98.
61,100000007382543100,distributor,0.8549747924080665,Sends to 5 nodes (KZT 427.0k); receives from 3; outgoing p0.95.
62,100000002957787100,distributor,0.853110172004745,Sends to 34 nodes (KZT 1.3m); receives from 4; outgoing p0.99.
63,100000006518161100,consolidator,0.8525096381969158,Receives from 3 nodes (KZT 594.2k); sends to 2; incoming p0.94.
64,100000000673868100,distributor,0.851901690391459,Sends to 5 nodes (KZT 383.0k); receives from 1; outgoing p0.95.
65,100000008213966100,consolidator,0.851594009489917,Receives from 3 nodes (KZT 187.0k); sends to 1; incoming p0.94.
66,100000002480800100,terminal,0.8509934756820878,Receives from 2 nodes (KZT 569.3k); no observed outgoing links; depth 1.
67,100000005704413100,distributor,0.8509489916963227,Sends to 32 nodes (KZT 1.4m); receives from 3; outgoing p0.99.
68,100000002224132100,consolidator,0.8501631079478055,Receives from 5 nodes (KZT 4.0m); sends to 4; incoming p0.98.
69,100000004717647100,distributor,0.8498405990510083,Sends to 5 nodes (KZT 2.2m); receives from 1; outgoing p0.95.
70,100000003718221100,distributor,0.849707147093713,Sends to 4 nodes (KZT 423.5k); receives from 2; outgoing p0.93.
71,100000006579678100,distributor,0.8495736951364176,Sends to 6 nodes (KZT 1.7m); receives from 2; outgoing p0.96.
72,100000001282143100,consolidator,0.8480241696322657,Receives from 5 nodes (KZT 1.7m); sends to 0; incoming p0.98.
73,100000004486525100,consolidator,0.8453625444839857,Receives from 8 nodes (KZT 360.9k); sends to 2; incoming p0.99.
74,100000001526235100,distributor,0.8434311981020167,Sends to 8 nodes (KZT 432.8k); receives from 3; outgoing p0.97.
75,100000008346837100,distributor,0.8408437129300118,Sends to 25 nodes (KZT 1.3m); receives from 9; outgoing p0.99.
76,100000005519347100,coordinator,0.8388011565836301,Links 2 in/1 out; reached by 10 seeds; PageRank p0.86.
77,100000008144528100,consolidator,0.8387640865954923,Receives from 5 nodes (KZT 1.1m); sends to 0; incoming p0.98.
78,100000008710791100,distributor,0.8386936536180309,Sends to 23 nodes (KZT 5.5m); receives from 3; outgoing p0.99.
79,100000002173161100,consolidator,0.8381857947805458,Receives from 3 nodes (KZT 1.4m); sends to 0; incoming p0.94.
80,100000004019124100,terminal,0.8361654804270464,Receives from 3 nodes (KZT 193.0k); no observed outgoing links; depth 0.
81,100000004603109100,consolidator,0.8358577995255042,Receives from 3 nodes (KZT 2.7m); sends to 2; incoming p0.94.
82,100000006734214100,consolidator,0.832443653618031,Receives from 5 nodes (KZT 610.0k); sends to 3; incoming p0.98.
83,100000008512827100,distributor,0.8304122182680902,Sends to 10 nodes (KZT 1.9m); receives from 3; outgoing p0.97.
84,100000002894076100,consolidator,0.8301416073546856,Receives from 4 nodes (KZT 1.1m); sends to 0; incoming p0.97.
85,100000008743913100,distributor,0.8278840450771057,Sends to 13 nodes (KZT 1.9m); receives from 3; outgoing p0.98.
86,100000004403675100,distributor,0.8274577402135233,Sends to 5 nodes (KZT 264.7k); receives from 4; outgoing p0.95.
87,100000008466579100,distributor,0.8269535883748517,Sends to 17 nodes (KZT 1.9m); receives from 2; outgoing p0.99.
88,100000008547844100,distributor,0.8261936536180309,Sends to 19 nodes (KZT 2.0m); receives from 3; outgoing p0.99.
89,100000005523088100,terminal,0.8252743179122184,Receives from 1 nodes (KZT 700.0k); no observed outgoing links; depth 0.
90,100000004071080100,consolidator,0.8251668149466193,Receives from 9 nodes (KZT 238.6k); sends to 2; incoming p1.00.
91,100000000332284100,consolidator,0.8247256820877819,Receives from 10 nodes (KZT 107.4k); sends to 3; incoming p1.00.
92,100000003796063100,distributor,0.8243883451957295,Sends to 15 nodes (KZT 959.1k); receives from 1; outgoing p0.98.
93,100000001463701100,terminal,0.8221456109134045,Receives from 2 nodes (KZT 621.0k); no observed outgoing links; depth 1.
94,100000008516839100,terminal,0.8211298932384343,Receives from 3 nodes (KZT 155.0k); no observed outgoing links; depth 0.
95,100000005778283100,consolidator,0.8209630782918149,Receives from 3 nodes (KZT 615.8k); sends to 0; incoming p0.94.
96,100000003834495100,consolidator,0.8196100237247925,Receives from 3 nodes (KZT 602.4k); sends to 1; incoming p0.94.
97,100000004962193100,consolidator,0.8191688908659551,Receives from 8 nodes (KZT 900.5k); sends to 0; incoming p0.99.
98,100000002939838100,consolidator,0.818442319098458,Receives from 3 nodes (KZT 571.2k); sends to 0; incoming p0.94.
99,100000004722765100,distributor,0.8184052491103203,Sends to 3 nodes (KZT 2.3m); receives from 1; outgoing p0.91.
100,100000002849158100,consolidator,0.817422894424674,Receives from 3 nodes (KZT 723.0k); sends to 1; incoming p0.94.
101,100000004707703100,distributor,0.817374703440095,Sends to 5 nodes (KZT 231.7k); receives from 2; outgoing p0.95.
102,100000007229557100,consolidator,0.815980871886121,Receives from 3 nodes (KZT 878.0k); sends to 0; incoming p0.94.
103,100000002748532100,consolidator,0.8135416666666667,Receives from 3 nodes (KZT 355.6k); sends to 2; incoming p0.94.
104,100000008686313100,distributor,0.813104240806643,Sends to 7 nodes (KZT 333.8k); receives from 6; outgoing p0.96.
105,100000004820260100,distributor,0.8129633748517201,Sends to 3 nodes (KZT 215.3k); receives from 1; outgoing p0.91.
106,100000005782781100,distributor,0.8122961150652432,Sends to 10 nodes (KZT 1.3m); receives from 6; outgoing p0.97.
107,100000003242289100,distributor,0.8120106761565837,Sends to 23 nodes (KZT 2.4m); receives from 3; outgoing p0.99.
108,100000000490383100,distributor,0.8118401542111506,Sends to 8 nodes (KZT 461.4k); receives from 3; outgoing p0.97.
109,100000005519998100,transit,0.8112340802732263,Pass-through 1.03; 3 incoming and 3 outgoing links; depth 2.
110,100000000791285100,distributor,0.8107762455516014,Sends to 3 nodes (KZT 650.0k); receives from 1; outgoing p0.91.
111,100000007998965100,consolidator,0.8104018386714117,Receives from 5 nodes (KZT 278.0k); sends to 1; incoming p0.98.
112,100000002956769100,consolidator,0.8101608837485172,Receives from 3 nodes (KZT 840.0k); sends to 0; incoming p0.94.
113,100000004221668100,consolidator,0.8081405693950179,Receives from 4 nodes (KZT 1.1m); sends to 3; incoming p0.97.
114,100000008545727100,distributor,0.8046374555160142,Sends to 6 nodes (KZT 1.9m); receives from 1; outgoing p0.96.
115,100000002793881100,consolidator,0.8043112396204033,Receives from 3 nodes (KZT 785.6k); sends to 0; incoming p0.94.
116,100000004400305100,distributor,0.8013790035587188,Sends to 82 nodes (KZT 5.8m); receives from 7; outgoing p1.00.
117,100000003134934100,consolidator,0.8004930308422301,Receives from 4 nodes (KZT 379.4k); sends to 0; incoming p0.97.
118,100000004659919100,coordinator,0.7997108540925267,Links 1 in/1 out; reached by 10 seeds; PageRank p0.92.
119,100000008758168100,distributor,0.7989731613285884,Sends to 5 nodes (KZT 1.5m); receives from 2; outgoing p0.95.
120,100000003265158100,consolidator,0.7983652135231317,Receives from 3 nodes (KZT 146.1k); sends to 2; incoming p0.94.
121,100000003157679100,consolidator,0.7983207295373667,Receives from 4 nodes (KZT 541.0k); sends to 0; incoming p0.97.
122,100000008512552100,distributor,0.7978314056939502,Sends to 6 nodes (KZT 1.3m); receives from 4; outgoing p0.96.
123,100000008172352100,distributor,0.7977980427046265,Sends to 7 nodes (KZT 289.5k); receives from 3; outgoing p0.96.
124,100000002527114100,distributor,0.7968342230130487,Sends to 111 nodes (KZT 3.3m); receives from 3; outgoing p1.00.
125,100000002559089100,terminal,0.7959964412811389,Receives from 2 nodes (KZT 715.0k); no observed outgoing links; depth 3.
126,100000003111305100,consolidator,0.7956220344009489,Receives from 4 nodes (KZT 509.3k); sends to 0; incoming p0.97.
127,100000001965374100,distributor,0.7952142645314355,Sends to 3 nodes (KZT 3.1m); receives from 2; outgoing p0.91.
128,100000002603769100,consolidator,0.7947620106761566,Receives from 3 nodes (KZT 1.2m); sends to 0; incoming p0.94.
129,100000001330685100,consolidator,0.7946322657176751,Receives from 3 nodes (KZT 2.4m); sends to 1; incoming p0.94.
130,100000004076740100,distributor,0.7942986358244365,Sends to 6 nodes (KZT 125.0k); receives from 3; outgoing p0.96.
131,100000004135268100,distributor,0.7939464709371293,Sends to 3 nodes (KZT 1.0m); receives from 2; outgoing p0.91.
132,100000008389800100,distributor,0.793193950177936,Sends to 7 nodes (KZT 401.6k); receives from 3; outgoing p0.96.
133,100000008659445100,distributor,0.7929715302491103,Sends to 4 nodes (KZT 875.1k); receives from 3; outgoing p0.93.
134,100000003163886100,terminal,0.7928084223013049,Receives from 1 nodes (KZT 500.0k); no observed outgoing links; depth 3.
135,100000002537811100,coordinator,0.7926073176156584,Links 1 in/1 out; reached by 11 seeds; PageRank p0.97.
136,100000008748914100,distributor,0.7905360320284698,Sends to 13 nodes (KZT 4.5m); receives from 2; outgoing p0.98.
137,100000008556318100,terminal,0.7888641755634638,Receives from 2 nodes (KZT 180.1k); no observed outgoing links; depth 1.
138,100000005668605100,terminal,0.787748368920522,Receives from 3 nodes (KZT 94.5k); no observed outgoing links; depth 0.
139,100000006755850100,terminal,0.7872182680901543,Receives from 1 nodes (KZT 443.5k); no observed outgoing links; depth 2.
140,100000003854444100,distributor,0.7871330071174377,Sends to 14 nodes (KZT 2.3m); receives from 1; outgoing p0.98.
141,100000008752616100,distributor,0.7859022835112693,Sends to 7 nodes (KZT 1.3m); receives from 2; outgoing p0.96.
142,100000001611488100,terminal,0.7856242586002373,Receives from 2 nodes (KZT 779.3k); no observed outgoing links; depth 3.
143,100000002733905100,consolidator,0.785427787663108,Receives from 3 nodes (KZT 100.0k); sends to 2; incoming p0.94.
144,100000005612411100,distributor,0.78394128113879,Sends to 8 nodes (KZT 507.0k); receives from 3; outgoing p0.97.
145,100000003001661100,distributor,0.7832554863582444,Sends to 5 nodes (KZT 439.5k); receives from 1; outgoing p0.95.
146,100000008011159100,distributor,0.783029359430605,Sends to 5 nodes (KZT 153.0k); receives from 3; outgoing p0.95.
147,100000001346560100,coordinator,0.7822203069395018,Links 2 in/1 out; reached by 11 seeds; PageRank p0.88.
148,100000008413748100,distributor,0.7813056049822065,Sends to 18 nodes (KZT 1.4m); receives from 2; outgoing p0.99.
149,100000002963189100,distributor,0.7803491992882562,Sends to 7 nodes (KZT 5.2m); receives from 1; outgoing p0.96.
150,100000003071930100,consolidator,0.7803084223013049,Receives from 3 nodes (KZT 477.6k); sends to 1; incoming p0.94.
151,100000001714173100,terminal,0.7776542111506524,Receives from 1 nodes (KZT 638.9k); no observed outgoing links; depth 3.
152,100000002369874100,consolidator,0.7773873072360616,Receives from 4 nodes (KZT 600.0k); sends to 0; incoming p0.97.
153,100000005578559100,distributor,0.7767089264531435,Sends to 21 nodes (KZT 893.2k); receives from 2; outgoing p0.99.
154,100000002957306100,terminal,0.7764753855278768,Receives from 2 nodes (KZT 398.5k); no observed outgoing links; depth 1.
155,100000004105288100,terminal,0.776037959667853,Receives from 2 nodes (KZT 215.0k); no observed outgoing links; depth 1.
156,100000005910114100,distributor,0.7759341637010676,Sends to 19 nodes (KZT 1.5m); receives from 3; outgoing p0.99.
157,100000001530983100,distributor,0.7752335409252669,Sends to 11 nodes (KZT 1.8m); receives from 4; outgoing p0.98.
158,100000006069103100,transit,0.7751578217426776,Pass-through 1.18; 3 incoming and 3 outgoing links; depth 1.
159,100000008730371100,terminal,0.7746515421115067,Receives from 2 nodes (KZT 520.0k); no observed outgoing links; depth 3.
160,100000001875239100,consolidator,0.7737433274021353,Receives from 3 nodes (KZT 712.0k); sends to 0; incoming p0.94.
161,100000002578405100,distributor,0.7732317615658364,Sends to 116 nodes (KZT 3.1m); receives from 2; outgoing p1.00.
162,100000003154105100,distributor,0.7729018386714116,Sends to 7 nodes (KZT 338.0k); receives from 1; outgoing p0.96.
163,100000003037476100,consolidator,0.7728573546856465,Receives from 3 nodes (KZT 555.0k); sends to 0; incoming p0.94.
164,100000002443664100,consolidator,0.7728388196915776,Receives from 3 nodes (KZT 556.9k); sends to 0; incoming p0.94.
165,100000000580561100,distributor,0.7727498517200475,Sends to 3 nodes (KZT 1.5m); receives from 2; outgoing p0.91.
166,100000008733194100,distributor,0.7727350237247924,Sends to 8 nodes (KZT 159.7k); receives from 4; outgoing p0.97.
167,100000002988894100,distributor,0.7726312277580072,Sends to 3 nodes (KZT 77.5k); receives from 1; outgoing p0.91.
168,100000002945626100,consolidator,0.7723643238434164,Receives from 3 nodes (KZT 584.0k); sends to 0; incoming p0.94.
169,100000005242320100,distributor,0.7719491399762752,Sends to 21 nodes (KZT 8.9m); receives from 2; outgoing p0.99.
170,100000001697501100,distributor,0.7707591933570582,Sends to 38 nodes (KZT 1.5m); receives from 3; outgoing p1.00.
171,100000008193577100,distributor,0.770636862396204,Sends to 5 nodes (KZT 480.2k); receives from 2; outgoing p0.95.
172,100000008708207100,terminal,0.7704181494661922,Receives from 2 nodes (KZT 465.0k); no observed outgoing links; depth 3.
173,100000003062895100,terminal,0.7698620996441281,Receives from 2 nodes (KZT 328.4k); no observed outgoing links; depth 2.
174,100000002343825100,consolidator,0.7681680011862396,Receives from 3 nodes (KZT 350.0k); sends to 2; incoming p0.94.
175,100000001872484100,distributor,0.7678047153024911,Sends to 3 nodes (KZT 514.6k); receives from 1; outgoing p0.91.
176,100000008517538100,distributor,0.7667482206405695,Sends to 17 nodes (KZT 1.4m); receives from 3; outgoing p0.99.
177,100000002593344100,terminal,0.7655619810201661,Receives from 2 nodes (KZT 431.0k); no observed outgoing links; depth 3.
178,100000003946524100,transit,0.764228402795491,Pass-through 1.08; 2 incoming and 2 outgoing links; depth 1.
179,100000001677929100,consolidator,0.7636306346381969,Receives from 3 nodes (KZT 126.8k); sends to 2; incoming p0.94.
180,100000005527892100,distributor,0.7631450177935943,Sends to 8 nodes (KZT 552.4k); receives from 3; outgoing p0.97.
181,100000008731444100,distributor,0.7622627520759193,Sends to 9 nodes (KZT 879.8k); receives from 3; outgoing p0.97.
182,100000000291906100,transit,0.7615040249599492,Pass-through 1.17; 2 incoming and 2 outgoing links; depth 2.
183,100000001904863100,terminal,0.7605797746144721,Receives from 1 nodes (KZT 500.0k); no observed outgoing links; depth 2.
184,100000006972210100,consolidator,0.7590265421115066,Receives from 3 nodes (KZT 488.8k); sends to 0; incoming p0.94.
185,100000008692291100,transit,0.758770759193357,Pass-through 0.97; 3 incoming and 3 outgoing links; depth 3.
186,100000005432267100,terminal,0.7576957295373666,Receives from 2 nodes (KZT 350.0k); no observed outgoing links; depth 1.
187,100000003171006100,terminal,0.7576809015421114,Receives from 2 nodes (KZT 485.0k); no observed outgoing links; depth 3.
188,100000004007116100,distributor,0.7567912218268089,Sends to 4 nodes (KZT 148.0k); receives from 3; outgoing p0.93.
189,100000005171642100,transit,0.7567420051399177,Pass-through 0.98; 2 incoming and 1 outgoing links; depth 3.
190,100000002781227100,distributor,0.7562537069988138,Sends to 3 nodes (KZT 212.4k); receives from 2; outgoing p0.91.
191,100000004394765100,consolidator,0.7561054270462634,Receives from 3 nodes (KZT 603.8k); sends to 2; incoming p0.94.
192,100000006169033100,distributor,0.7559423190984579,Sends to 3 nodes (KZT 1.1m); receives from 1; outgoing p0.91.
193,100000001253557100,terminal,0.7551972123368921,Receives from 5 nodes (KZT 210.2k); no observed outgoing links; depth 1.
194,100000008751429100,consolidator,0.7551379003558719,Receives from 3 nodes (KZT 386.2k); sends to 1; incoming p0.94.
195,100000001884825100,consolidator,0.7550378113879004,Receives from 3 nodes (KZT 495.0k); sends to 0; incoming p0.94.
196,100000005493505100,terminal,0.7549673784104389,Receives from 3 nodes (KZT 62.0k); no observed outgoing links; depth 0.
197,100000007138613100,consolidator,0.7532287959667854,Receives from 3 nodes (KZT 1.0m); sends to 2; incoming p0.94.
198,100000005830339100,consolidator,0.7528247330960854,Receives from 5 nodes (KZT 476.3k); sends to 1; incoming p0.98.
199,100000003964910100,terminal,0.7523687722419928,Receives from 2 nodes (KZT 1.0m); no observed outgoing links; depth 3.
200,100000003589877100,distributor,0.752057384341637,Sends to 6 nodes (KZT 416.1k); receives from 2; outgoing p0.96.
201,100000001527186100,terminal,0.7520166073546857,Receives from 1 nodes (KZT 678.0k); no observed outgoing links; depth 1.
202,100000008427027100,terminal,0.7511343416370108,Receives from 1 nodes (KZT 300.0k); no observed outgoing links; depth 3.
203,100000004539443100,terminal,0.7509638196915778,Receives from 2 nodes (KZT 62.0k); no observed outgoing links; depth 3.
204,100000001584286100,terminal,0.7509119217081851,Receives from 2 nodes (KZT 738.7k); no observed outgoing links; depth 2.
205,100000003747133100,consolidator,0.7507228647686834,Receives from 5 nodes (KZT 237.1k); sends to 2; incoming p0.98.
206,100000005664922100,distributor,0.7495662811387901,Sends to 3 nodes (KZT 537.0k); receives from 2; outgoing p0.91.
207,100000000201868100,transit,0.7486728944246738,Pass-through 1.00; 1 incoming and 1 outgoing links; depth 2.
208,100000008223661100,distributor,0.7477276097271649,Sends to 5 nodes (KZT 262.6k); receives from 2; outgoing p0.95.
209,100000008576243100,terminal,0.7475978647686833,Receives from 2 nodes (KZT 82.9k); no observed outgoing links; depth 3.
210,100000006225798100,consolidator,0.7469639679715302,Receives from 3 nodes (KZT 722.0k); sends to 2; incoming p0.94.
211,100000005475379100,distributor,0.7467118920521946,Sends to 3 nodes (KZT 81.0k); receives from 1; outgoing p0.91.
212,100000006704530100,distributor,0.7443468268090154,Sends to 3 nodes (KZT 428.0k); receives from 1; outgoing p0.91.
213,100000008111003100,consolidator,0.7436313760379597,Receives from 6 nodes (KZT 222.7k); sends to 1; incoming p0.99.
214,100000004666651100,terminal,0.7416592526690392,Receives from 1 nodes (KZT 429.2k); no observed outgoing links; depth 2.
215,100000008566737100,terminal,0.7416258896797153,Receives from 2 nodes (KZT 230.0k); no observed outgoing links; depth 1.
216,100000008473207100,terminal,0.741599940688019,Receives from 1 nodes (KZT 202.0k); no observed outgoing links; depth 2.
217,100000004905207100,terminal,0.7401505041518387,Receives from 1 nodes (KZT 380.0k); no observed outgoing links; depth 2.
218,100000008603331100,distributor,0.7394610023724792,Sends to 6 nodes (KZT 741.8k); receives from 2; outgoing p0.96.
219,100000001380054100,distributor,0.739171856465006,Sends to 3 nodes (KZT 360.0k); receives from 2; outgoing p0.91.
220,100000006707582100,distributor,0.7389568505338079,Sends to 14 nodes (KZT 961.1k); receives from 2; outgoing p0.98.
221,100000002618492100,terminal,0.7386417556346383,Receives from 2 nodes (KZT 296.5k); no observed outgoing links; depth 1.
222,100000008723830100,transit,0.7386352643857177,Pass-through 0.99; 2 incoming and 1 outgoing links; depth 1.
223,100000003299365100,transit,0.7373739620403321,Pass-through 1.00; 1 incoming and 1 outgoing links; depth 1.
224,100000003270419100,terminal,0.7358540925266903,Receives from 1 nodes (KZT 150.0k); no observed outgoing links; depth 3.
225,100000005610717100,consolidator,0.7357502965599052,Receives from 4 nodes (KZT 484.5k); sends to 1; incoming p0.97.
226,100000008418835100,distributor,0.7355760676156584,Sends to 4 nodes (KZT 186.2k); receives from 1; outgoing p0.93.
227,100000003254723100,terminal,0.7333481613285884,Receives from 1 nodes (KZT 269.9k); no observed outgoing links; depth 2.
228,100000005409680100,terminal,0.7323250296559906,Receives from 2 nodes (KZT 55.1k); no observed outgoing links; depth 0.
229,100000008094734100,terminal,0.7307755041518387,Receives from 4 nodes (KZT 236.2k); no observed outgoing links; depth 1.
230,100000002565277100,terminal,0.730567912218268,Receives from 1 nodes (KZT 483.3k); no observed outgoing links; depth 1.
231,100000002983879100,terminal,0.7303603202846977,Receives from 2 nodes (KZT 200.1k); no observed outgoing links; depth 2.
232,100000008304139100,distributor,0.7301638493475682,Sends to 24 nodes (KZT 1.7m); receives from 4; outgoing p0.99.
233,100000001538095100,terminal,0.728821915776987,Receives from 2 nodes (KZT 280.0k); no observed outgoing links; depth 3.
234,100000003366154100,distributor,0.7285920818505338,Sends to 3 nodes (KZT 289.2k); receives from 1; outgoing p0.91.
235,100000003004487100,consolidator,0.7283919039145909,Receives from 4 nodes (KZT 183.7k); sends to 2; incoming p0.97.
236,100000002459832100,terminal,0.7281954329774615,Receives from 2 nodes (KZT 880.6k); no observed outgoing links; depth 3.
237,100000003097324100,terminal,0.7279285290628706,Receives from 2 nodes (KZT 294.0k); no observed outgoing links; depth 3.
238,100000005665181100,distributor,0.7276727461447212,Sends to 11 nodes (KZT 181.9k); receives from 4; outgoing p0.98.
239,100000004948177100,consolidator,0.7276653321470938,Receives from 3 nodes (KZT 437.2k); sends to 0; incoming p0.94.
240,100000002731501100,distributor,0.7265198695136418,Sends to 7 nodes (KZT 834.0k); receives from 3; outgoing p0.96.
241,100000004351795100,distributor,0.7257710557532623,Sends to 14 nodes (KZT 1.7m); receives from 3; outgoing p0.98.
242,100000000489417100,transit,0.725676607168771,Pass-through 1.09; 3 incoming and 1 outgoing links; depth 2.
243,100000003158727100,consolidator,0.7218008600237247,Receives from 3 nodes (KZT 367.9k); sends to 0; incoming p0.94.
244,100000002723538100,distributor,0.7196767497034401,Sends to 12 nodes (KZT 560.5k); receives from 3; outgoing p0.98.
